Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
23	0.503540	7500	-57.347100	-1701.605148
24	0.487139	7500	-56.222905	-1757.828052
25	0.471063	7500	-55.116139	-1812.944191
26	0.455310	7500	-54.008705	-1866.952896
27	0.439877	7500	-52.909475	-1919.862371
28	0.424762	7500	-51.819954	-1971.682324
29	0.409963	7500	-50.738264	-2022.420588
30	0.395478	7500	-49.666401	-2072.086989
31	0.381305	7500	-48.601633	-2120.688622
32	0.367440	7500	-47.537878	-2168.226500
33	0.353883	7500	-46.487050	-2214.713550
34	0.340630	7500	-45.446046	-2260.159596
35	0.327680	7500	-44.408696	-2304.568293
36	0.315030	7500	-43.383244	-2347.951536
37	0.302677	7500	-42.362327	-2390.313863
38	0.290619	7500	-41.354047	-2431.667910
39	0.278855	7500	-40.350690	-2472.018601
40	0.267381	7500	-39.355744	-2511.374344
41	0.256195	7500	-38.369899	-2549.744243
42	0.245294	7500	-37.389624	-2587.133867
43	0.234677	7500	-36.420044	-2623.553911
44	0.224340	7500	-35.460800	-2659.014711
45	0.214281	7500	-34.508292	-2693.523003
46	0.204498	7500	-33.563150	-2727.086153
47	0.194988	7500	-32.630310	-2759.716463
48	0.185749	7500	-31.702332	-2791.418795
49	0.176777	7500	-30.787625	-2822.206420
50	0.168070	7500	-29.881199	-2852.087619
51	0.159626	7500	-28.983211	-2881.070831
52	0.151441	7500	-28.098685	-2909.169516
53	0.143514	7500	-27.212371	-2936.381886
54	0.135841	7500	-26.343841	-2962.725727
55	0.128420	7500	-25.483756	-2988.209482
56	0.121247	7500	-24.631411	-3012.840893
57	0.114320	7500	-23.793774	-3036.634667
58	0.107637	7500	-22.997862	-3059.632529
59	0.101193	7500	-22.137349	-3081.769878
60	0.094986	7500	-21.434757	-3103.204635
61	0.089014	7500	-20.524368	-3123.729003
62	0.083273	7500	-19.791896	-3143.520899
63	0.077760	7500	-18.961410	-3162.482308
64	0.072472	7500	-18.324642	-3180.806950
65	0.067406	7500	-17.448228	-3198.255178
66	0.062558	7500	-16.755298	-3215.010476
67	0.057926	7500	-16.097084	-3231.107560
68	0.053506	7500	-15.419108	-3246.526668
69	0.049295	7500	-14.752150	-3261.278818
70	0.045289	7500	-14.239613	-3275.518431
71	0.041485	7500	-13.483273	-3289.001704
72	0.037880	7500	-12.789114	-3301.790818
73	0.034469	7500	-12.167402	-3313.958220
74	0.031250	7500	-11.502573	-3325.460793
75	0.028218	7500	-10.837836	-3336.298629
76	0.025370	7500	-10.195937	-3346.494566
77	0.022702	7500	-9.559130	-3356.053696
78	0.020209	7500	-8.941623	-3364.995319
79	0.017889	7500	-8.333544	-3373.328863
80	0.015736	7500	-7.739254	-3381.068117
81	0.013746	7500	-7.153394	-3388.221511
82	0.011916	7500	-6.594851	-3394.816362
83	0.010240	7500	-6.047724	-3400.864086
84	0.008714	7500	-5.520630	-3406.384715
85	0.007334	7500	-5.011578	-3411.396293
86	0.006093	7500	-4.509875	-3415.906168
87	0.004988	7500	-4.048171	-3419.954339
88	0.004013	7500	-3.594982	-3423.549321
89	0.003162	7500	-3.168092	-3426.717413
90	0.002430	7500	-2.756852	-3429.474266
91	0.001810	7500	-2.402893	-3431.877159
92	0.001296	7500	-2.072203	-3433.949362
93	0.000882	7500	-1.804840	-3435.754202
94	0.000559	7500	-1.604416	-3437.358618
95	0.000320	7500	-1.384724	-3438.743342
96	0.000156	7500	-0.960095	-3439.703436
97	0.000057	7500	-0.624458	-3440.327894
98	0.000010	7500	-0.298129	-3440.626023
99	0.000000	7500	-0.063352	-3440.689375
Log marginal likelihood:	-3440.689375
0	0.975187	7500	-83.493819	-83.493819
1	0.950747	7500	-82.314820	-165.808639
2	0.926679	7500	-81.003768	-246.812407
3	0.902980	7500	-79.784668	-326.597074
4	0.879648	7500	-78.584241	-405.181315
5	0.856682	7500	-77.328925	-482.510240
6	0.834079	7500	-76.135959	-558.646199
7	0.811838	7500	-74.919179	-633.565378
8	0.789957	7500	-73.690298	-707.255676
9	0.768433	7500	-72.495456	-779.751132
10	0.747266	7500	-71.308998	-851.060130
11	0.726452	7500	-70.104014	-921.164144
12	0.705989	7500	-68.943122	-990.107266
13	0.685877	7500	-67.755859	-1057.863125
14	0.666112	7500	-66.583883	-1124.447008
15	0.646693	7500	-65.418115	-1189.865123
16	0.627618	7500	-64.274262	-1254.139385
17	0.608884	7500	-63.117991	-1317.257376
18	0.590490	7500	-61.976048	-1379.233424
19	0.572433	7500	-60.843863	-1440.077287
20	0.554712	7500	-59.709975	-1499.787261
21	0.537324	7500	-58.591196	-1558.378457
22	0.520268	7500	-57.474134	-1615.852591
23	0.503540	7500	-56.368324	-1672.220915
24	0.487139	7500	-55.266426	-1727.487341
25	0.471063	7500	-54.177232	-1781.664573
26	0.455310	7500	-53.091141	-1834.755715
27	0.439877	7500	-52.013666	-1886.769381
28	0.424762	7500	-50.944163	-1937.713544
29	0.409963	7500	-49.878098	-1987.591643
30	0.395478	7500	-48.823004	-2036.414647
31	0.381305	7500	-47.768920	-2084.183567
32	0.367440	7500	-46.732723	-2130.916290
33	0.353883	7500	-45.698289	-2176.614580
34	0.340630	7500	-44.673018	-2221.287598
35	0.327680	7500	-43.656898	-2264.944496
36	0.315030	7500	-42.646202	-2307.590698
37	0.302677	7500	-41.668068	-2349.258766
38	0.290619	7500	-40.647964	-2389.906730
39	0.278855	7500	-39.661616	-2429.568345
40	0.267381	7500	-38.686712	-2468.255057
41	0.256195	7500	-37.717608	-2505.972665
42	0.245294	7500	-36.759678	-2542.732342
43	0.234677	7500	-35.803690	-2578.536032
44	0.224340	7500	-34.861616	-2613.397648
45	0.214281	7500	-33.921891	-2647.319539
46	0.204498	7500	-33.001169	-2680.320708
47	0.194988	7500	-32.077365	-2712.398073
48	0.185749	7500	-31.172126	-2743.570198
49	0.176777	7500	-30.265406	-2773.835604
50	0.168070	7500	-29.374404	-2803.210009
51	0.159626	7500	-28.489472	-2831.699481
52	0.151441	7500	-27.619035	-2859.318516
53	0.143514	7500	-26.751521	-2886.070037
54	0.135841	7500	-25.893752	-2911.963789
55	0.128420	7500	-25.049400	-2937.013189
56	0.121247	7500	-24.214175	-2961.227364
57	0.114320	7500	-23.388435	-2984.615799
58	0.107637	7500	-22.607891	-3007.223690
59	0.101193	7500	-21.822762	-3029.046452
60	0.094986	7500	-21.012911	-3050.059363
61	0.089014	7500	-20.179317	-3070.238680
62	0.083273	7500	-19.413136	-3089.651816
63	0.077760	7500	-18.649221	-3108.301037
64	0.072472	7500	-17.918926	-3126.219964
65	0.067406	7500	-17.261027	-3143.480990
66	0.062558	7500	-16.611601	-3160.092591
67	0.057926	7500	-15.883694	-3175.976285
68	0.053506	7500	-15.206560	-3191.182844
69	0.049295	7500	-14.541467	-3205.724311
70	0.045289	7500	-13.906426	-3219.630737
71	0.041485	7500	-13.233101	-3232.863838
72	0.037880	7500	-12.560614	-3245.424452
73	0.034469	7500	-11.917099	-3257.341551
74	0.031250	7500	-11.259582	-3268.601133
75	0.028218	7500	-10.616784	-3279.217917
76	0.025370	7500	-9.983305	-3289.201222
77	0.022702	7500	-9.359204	-3298.560426
78	0.020209	7500	-8.752224	-3307.312650
79	0.017889	7500	-8.154571	-3315.467221
80	0.015736	7500	-7.574654	-3323.041874
81	0.013746	7500	-7.013263	-3330.055137
82	0.011916	7500	-6.460876	-3336.516013
83	0.010240	7500	-5.921308	-3342.437321
84	0.008714	7500	-5.414059	-3347.851380
85	0.007334	7500	-4.907619	-3352.758998
86	0.006093	7500	-4.420725	-3357.179724
87	0.004988	7500	-3.956077	-3361.135801
88	0.004013	7500	-3.518486	-3364.654286
89	0.003162	7500	-3.111439	-3367.765725
90	0.002430	7500	-2.706855	-3370.472580
91	0.001810	7500	-2.353475	-3372.826055
92	0.001296	7500	-2.048069	-3374.874125
93	0.000882	7500	-1.804960	-3376.679084
94	0.000559	7500	-1.538824	-3378.217909
95	0.000320	7500	-1.288910	-3379.506819
96	0.000156	7500	-0.952321	-3380.459140
97	0.000057	7500	-0.617324	-3381.076464
98	0.000010	7500	-0.291277	-3381.367740
99	0.000000	7500	-0.063552	-3381.431292
Log marginal likelihood:	-3381.431292
0	0.975187	7500	-86.573382	-86.573382
1	0.950747	7500	-85.281815	-171.855197
2	0.926679	7500	-83.996774	-255.851972
3	0.902980	7500	-82.697878	-338.549849
4	0.879648	7500	-81.423115	-419.972964
5	0.856682	7500	-80.148151	-500.121115
6	0.834079	7500	-78.868364	-578.989478
7	0.811838	7500	-77.604110	-656.593589
8	0.789957	7500	-76.362053	-732.955642
9	0.768433	7500	-75.114742	-808.070384
10	0.747266	7500	-73.878532	-881.948916
11	0.726452	7500	-72.644264	-954.593180
12	0.705989	7500	-71.407336	-1026.000515
13	0.685877	7500	-70.195885	-1096.196400
14	0.666112	7500	-68.970995	-1165.167395
15	0.646693	7500	-67.779252	-1232.946647
16	0.627618	7500	-66.574794	-1299.521441
17	0.608884	7500	-65.386693	-1364.908134
18	0.590490	7500	-64.205849	-1429.113983
19	0.572433	7500	-63.024884	-1492.138867
20	0.554712	7500	-61.859319	-1553.998186
21	0.537324	7500	-60.695774	-1614.693960
22	0.520268	7500	-59.543385	-1674.237344
23	0.503540	7500	-58.394870	-1732.632215
24	0.487139	7500	-57.249844	-1789.882059
25	0.471063	7500	-56.121816	-1846.003875
26	0.455310	7500	-54.994301	-1900.998176
27	0.439877	7500	-53.880378	-1954.878555
28	0.424762	7500	-52.771057	-2007.649611
29	0.409963	7500	-51.666847	-2059.316458
30	0.395478	7500	-50.574780	-2109.891239
31	0.381305	7500	-49.487565	-2159.378804
32	0.367440	7500	-48.407980	-2207.786784
33	0.353883	7500	-47.341149	-2255.127933
34	0.340630	7500	-46.280027	-2301.407960
35	0.327680	7500	-45.219080	-2346.627040
36	0.315030	7500	-44.173802	-2390.800843
37	0.302677	7500	-43.138385	-2433.939228
38	0.290619	7500	-42.111677	-2476.050905
39	0.278855	7500	-41.090250	-2517.141154
40	0.267381	7500	-40.075214	-2557.216369
41	0.256195	7500	-39.071063	-2596.287432
42	0.245294	7500	-38.074542	-2634.361974
43	0.234677	7500	-37.090847	-2671.452821
44	0.224340	7500	-36.113066	-2707.565886
45	0.214281	7500	-35.140389	-2742.706276
46	0.204498	7500	-34.179996	-2776.886272
47	0.194988	7500	-33.227963	-2810.114235
48	0.185749	7500	-32.282764	-2842.396998
49	0.176777	7500	-31.352376	-2873.749374
50	0.168070	7500	-30.425532	-2904.174907
51	0.159626	7500	-29.514016	-2933.688922
52	0.151441	7500	-28.605858	-2962.294780
53	0.143514	7500	-27.713803	-2990.008584
54	0.135841	7500	-26.829246	-3016.837829
55	0.128420	7500	-25.950600	-3042.788430
56	0.121247	7500	-25.084897	-3067.873327
57	0.114320	7500	-24.232329	-3092.105656
58	0.107637	7500	-23.382801	-3115.488457
59	0.101193	7500	-22.549836	-3138.038293
60	0.094986	7500	-21.795453	-3159.833746
61	0.089014	7500	-21.017605	-3180.851351
62	0.083273	7500	-20.099054	-3200.950405
63	0.077760	7500	-19.356069	-3220.306474
64	0.072472	7500	-18.716228	-3239.022702
65	0.067406	7500	-17.899114	-3256.921816
66	0.062558	7500	-17.276162	-3274.197978
67	0.057926	7500	-16.585166	-3290.783144
68	0.053506	7500	-15.772777	-3306.555921
69	0.049295	7500	-15.100274	-3321.656195
70	0.045289	7500	-14.436164	-3336.092360
71	0.041485	7500	-13.699384	-3349.791744
72	0.037880	7500	-13.032071	-3362.823815
73	0.034469	7500	-12.368501	-3375.192316
74	0.031250	7500	-11.671497	-3386.863813
75	0.028218	7500	-10.990573	-3397.854386
76	0.025370	7500	-10.339690	-3408.194076
77	0.022702	7500	-9.692335	-3417.886411
78	0.020209	7500	-9.068844	-3426.955255
79	0.017889	7500	-8.443771	-3435.399027
80	0.015736	7500	-7.845456	-3443.244482
81	0.013746	7500	-7.258670	-3450.503152
82	0.011916	7500	-6.688413	-3457.191565
83	0.010240	7500	-6.135263	-3463.326828
84	0.008714	7500	-5.601697	-3468.928525
85	0.007334	7500	-5.077356	-3474.005882
86	0.006093	7500	-4.582512	-3478.588394
87	0.004988	7500	-4.097265	-3482.685658
88	0.004013	7500	-3.645197	-3486.330856
89	0.003162	7500	-3.204584	-3489.535440
90	0.002430	7500	-2.809241	-3492.344681
91	0.001810	7500	-2.421253	-3494.765934
92	0.001296	7500	-2.096341	-3496.862275
93	0.000882	7500	-1.846903	-3498.709178
94	0.000559	7500	-1.611659	-3500.320837
95	0.000320	7500	-1.353035	-3501.673872
96	0.000156	7500	-0.967287	-3502.641158
97	0.000057	7500	-0.623152	-3503.264310
98	0.000010	7500	-0.302284	-3503.566594
99	0.000000	7500	-0.064760	-3503.631354
Log marginal likelihood:	-3503.631354
0	0.975187	7500	-84.529962	-84.529962
1	0.950747	7500	-83.257483	-167.787445
2	0.926679	7500	-81.998837	-249.786283
3	0.902980	7500	-80.747375	-330.533658
4	0.879648	7500	-79.481014	-410.014672
5	0.856682	7500	-78.250345	-488.265018
6	0.834079	7500	-77.003896	-565.268913
7	0.811838	7500	-75.775625	-641.044538
8	0.789957	7500	-74.548626	-715.593165
9	0.768433	7500	-73.337425	-788.930590
10	0.747266	7500	-72.121179	-861.051769
11	0.726452	7500	-70.919443	-931.971212
12	0.705989	7500	-69.721686	-1001.692898
13	0.685877	7500	-68.528951	-1070.221849
14	0.666112	7500	-67.344584	-1137.566433
15	0.646693	7500	-66.170993	-1203.737427
16	0.627618	7500	-65.003039	-1268.740465
17	0.608884	7500	-63.837637	-1332.578102
18	0.590490	7500	-62.681854	-1395.259956
19	0.572433	7500	-61.533725	-1456.793680
20	0.554712	7500	-60.390901	-1517.184581
21	0.537324	7500	-59.260069	-1576.444650
22	0.520268	7500	-58.130537	-1634.575188
23	0.503540	7500	-57.010796	-1691.585984
24	0.487139	7500	-55.896175	-1747.482159
25	0.471063	7500	-54.790606	-1802.272764
26	0.455310	7500	-53.690848	-1855.963612
27	0.439877	7500	-52.601755	-1908.565367
28	0.424762	7500	-51.520474	-1960.085841
29	0.409963	7500	-50.444009	-2010.529850
30	0.395478	7500	-49.375293	-2059.905143
31	0.381305	7500	-48.314270	-2108.219413
32	0.367440	7500	-47.262468	-2155.481881
33	0.353883	7500	-46.216904	-2201.698785
34	0.340630	7500	-45.182187	-2246.880972
35	0.327680	7500	-44.149595	-2291.030567
36	0.315030	7500	-43.130204	-2334.160771
37	0.302677	7500	-42.115362	-2376.276134
38	0.290619	7500	-41.110937	-2417.387071
39	0.278855	7500	-40.113536	-2457.500607
40	0.267381	7500	-39.125980	-2496.626588
41	0.256195	7500	-38.143059	-2534.769646
42	0.245294	7500	-37.169503	-2571.939149
43	0.234677	7500	-36.208216	-2608.147365
44	0.224340	7500	-35.253590	-2643.400954
45	0.214281	7500	-34.307953	-2677.708908
46	0.204498	7500	-33.369142	-2711.078050
47	0.194988	7500	-32.440945	-2743.518995
48	0.185749	7500	-31.521582	-2775.040577
49	0.176777	7500	-30.610230	-2805.650807
50	0.168070	7500	-29.707607	-2835.358414
51	0.159626	7500	-28.814230	-2864.172644
52	0.151441	7500	-27.927497	-2892.100141
53	0.143514	7500	-27.057175	-2919.157316
54	0.135841	7500	-26.195939	-2945.353255
55	0.128420	7500	-25.335485	-2970.688740
56	0.121247	7500	-24.490911	-2995.179651
57	0.114320	7500	-23.654647	-3018.834298
58	0.107637	7500	-22.821420	-3041.655718
59	0.101193	7500	-22.007641	-3063.663359
60	0.094986	7500	-21.204676	-3084.868035
61	0.089014	7500	-20.408477	-3105.276512
62	0.083273	7500	-19.668165	-3124.944678
63	0.077760	7500	-18.922537	-3143.867214
64	0.072472	7500	-18.199456	-3162.066670
65	0.067406	7500	-17.522700	-3179.589370
66	0.062558	7500	-16.859585	-3196.448955
67	0.057926	7500	-16.189543	-3212.638498
68	0.053506	7500	-15.469784	-3228.108281
69	0.049295	7500	-14.750981	-3242.859263
70	0.045289	7500	-14.103868	-3256.963130
71	0.041485	7500	-13.411090	-3270.374220
72	0.037880	7500	-12.711895	-3283.086116
73	0.034469	7500	-12.034429	-3295.120544
74	0.031250	7500	-11.383229	-3306.503774
75	0.028218	7500	-10.723838	-3317.227611
76	0.025370	7500	-10.079410	-3327.307021
77	0.022702	7500	-9.446789	-3336.753810
78	0.020209	7500	-8.834011	-3345.587821
79	0.017889	7500	-8.231985	-3353.819806
80	0.015736	7500	-7.646708	-3361.466514
81	0.013746	7500	-7.072735	-3368.539249
82	0.011916	7500	-6.521917	-3375.061165
83	0.010240	7500	-5.980241	-3381.041407
84	0.008714	7500	-5.454118	-3386.495525
85	0.007334	7500	-4.945501	-3391.441026
86	0.006093	7500	-4.464544	-3395.905570
87	0.004988	7500	-3.996646	-3399.902216
88	0.004013	7500	-3.547843	-3403.450059
89	0.003162	7500	-3.118798	-3406.568857
90	0.002430	7500	-2.738613	-3409.307470
91	0.001810	7500	-2.359958	-3411.667428
92	0.001296	7500	-2.076236	-3413.743664
93	0.000882	7500	-1.790244	-3415.533908
94	0.000559	7500	-1.580696	-3417.114604
95	0.000320	7500	-1.275584	-3418.390188
96	0.000156	7500	-0.970342	-3419.360530
97	0.000057	7500	-0.604839	-3419.965369
98	0.000010	7500	-0.288947	-3420.254316
99	0.000000	7500	-0.062866	-3420.317182
Log marginal likelihood:	-3420.317182
0	0.975187	7500	-83.759314	-83.759314
1	0.950747	7500	-82.503397	-166.262710
2	0.926679	7500	-81.256619	-247.519329
3	0.902980	7500	-80.004683	-327.524012
4	0.879648	7500	-78.767982	-406.291994
5	0.856682	7500	-77.533852	-483.825846
6	0.834079	7500	-76.308884	-560.134730
7	0.811838	7500	-75.088620	-635.223350
8	0.789957	7500	-73.872871	-709.096221
9	0.768433	7500	-72.669603	-781.765824
10	0.747266	7500	-71.469945	-853.235769
11	0.726452	7500	-70.274978	-923.510747
12	0.705989	7500	-69.088621	-992.599368
13	0.685877	7500	-67.908287	-1060.507655
14	0.666112	7500	-66.734782	-1127.242437
15	0.646693	7500	-65.567914	-1192.810350
16	0.627618	7500	-64.407402	-1257.217752
17	0.608884	7500	-63.256909	-1320.474662
18	0.590490	7500	-62.107695	-1382.582357
19	0.572433	7500	-60.971478	-1443.553835
20	0.554712	7500	-59.842252	-1503.396088
21	0.537324	7500	-58.715929	-1562.112017
22	0.520268	7500	-57.599024	-1619.711041
23	0.503540	7500	-56.486576	-1676.197616
24	0.487139	7500	-55.385671	-1731.583288
25	0.471063	7500	-54.290751	-1785.874039
26	0.455310	7500	-53.199863	-1839.073902
27	0.439877	7500	-52.121737	-1891.195640
28	0.424762	7500	-51.047721	-1942.243361
29	0.409963	7500	-49.980778	-1992.224139
30	0.395478	7500	-48.923765	-2041.147904
31	0.381305	7500	-47.873222	-2089.021126
32	0.367440	7500	-46.827390	-2135.848516
33	0.353883	7500	-45.793999	-2181.642515
34	0.340630	7500	-44.765211	-2226.407725
35	0.327680	7500	-43.746808	-2270.154533
36	0.315030	7500	-42.736320	-2312.890853
37	0.302677	7500	-41.730598	-2354.621451
38	0.290619	7500	-40.733504	-2395.354955
39	0.278855	7500	-39.749211	-2435.104166
40	0.267381	7500	-38.768368	-2473.872533
41	0.256195	7500	-37.798031	-2511.670564
42	0.245294	7500	-36.835339	-2548.505904
43	0.234677	7500	-35.875999	-2584.381902
44	0.224340	7500	-34.930318	-2619.312221
45	0.214281	7500	-33.994742	-2653.306962
46	0.204498	7500	-33.064338	-2686.371300
47	0.194988	7500	-32.147371	-2718.518671
48	0.185749	7500	-31.230093	-2749.748764
49	0.176777	7500	-30.329307	-2780.078071
50	0.168070	7500	-29.433069	-2809.511140
51	0.159626	7500	-28.553273	-2838.064412
52	0.151441	7500	-27.675508	-2865.739920
53	0.143514	7500	-26.811078	-2892.550998
54	0.135841	7500	-25.952646	-2918.503645
55	0.128420	7500	-25.105460	-2943.609105
56	0.121247	7500	-24.263348	-2967.872453
57	0.114320	7500	-23.442048	-2991.314502
58	0.107637	7500	-22.618936	-3013.933438
59	0.101193	7500	-21.812170	-3035.745608
60	0.094986	7500	-21.035626	-3056.781234
61	0.089014	7500	-20.343607	-3077.124840
62	0.083273	7500	-19.541096	-3096.665936
63	0.077760	7500	-18.859953	-3115.525889
64	0.072472	7500	-18.184231	-3133.710120
65	0.067406	7500	-17.401353	-3151.111473
66	0.062558	7500	-16.678090	-3167.789563
67	0.057926	7500	-15.997655	-3183.787218
68	0.053506	7500	-15.348479	-3199.135697
69	0.049295	7500	-14.662520	-3213.798216
70	0.045289	7500	-13.983365	-3227.781581
71	0.041485	7500	-13.226034	-3241.007615
72	0.037880	7500	-12.596874	-3253.604489
73	0.034469	7500	-11.912740	-3265.517229
74	0.031250	7500	-11.263458	-3276.780687
75	0.028218	7500	-10.610848	-3287.391534
76	0.025370	7500	-9.975354	-3297.366888
77	0.022702	7500	-9.351179	-3306.718067
78	0.020209	7500	-8.740982	-3315.459049
79	0.017889	7500	-8.142164	-3323.601213
80	0.015736	7500	-7.564499	-3331.165711
81	0.013746	7500	-6.994179	-3338.159890
82	0.011916	7500	-6.450072	-3344.609963
83	0.010240	7500	-5.915133	-3350.525096
84	0.008714	7500	-5.397438	-3355.922534
85	0.007334	7500	-4.900247	-3360.822781
86	0.006093	7500	-4.424291	-3365.247072
87	0.004988	7500	-3.952376	-3369.199448
88	0.004013	7500	-3.519330	-3372.718778
89	0.003162	7500	-3.095822	-3375.814600
90	0.002430	7500	-2.706703	-3378.521303
91	0.001810	7500	-2.357296	-3380.878599
92	0.001296	7500	-2.019998	-3382.898598
93	0.000882	7500	-1.786874	-3384.685471
94	0.000559	7500	-1.575991	-3386.261463
95	0.000320	7500	-1.285341	-3387.546804
96	0.000156	7500	-0.968812	-3388.515616
97	0.000057	7500	-0.618681	-3389.134296
98	0.000010	7500	-0.299481	-3389.433777
99	0.000000	7500	-0.063880	-3389.497657
Log marginal likelihood:	-3389.497657
0	0.975187	7500	-85.593427	-85.593427
1	0.950747	7500	-84.319187	-169.912614
2	0.926679	7500	-83.006976	-252.919590
3	0.902980	7500	-81.754036	-334.673626
4	0.879648	7500	-80.484445	-415.158071
5	0.856682	7500	-79.240936	-494.399007
6	0.834079	7500	-78.029967	-572.428974
7	0.811838	7500	-76.782935	-649.211909
8	0.789957	7500	-75.527052	-724.738962
9	0.768433	7500	-74.348732	-799.087694
10	0.747266	7500	-73.257918	-872.345612
11	0.726452	7500	-72.025414	-944.371026
12	0.705989	7500	-70.706904	-1015.077931
13	0.685877	7500	-69.606045	-1084.683976
14	0.666112	7500	-68.491810	-1153.175786
15	0.646693	7500	-67.220737	-1220.396523
16	0.627618	7500	-66.093185	-1286.489708
17	0.608884	7500	-64.932205	-1351.421913
18	0.590490	7500	-63.793770	-1415.215683
19	0.572433	7500	-62.640955	-1477.856638
20	0.554712	7500	-61.492653	-1539.349291
21	0.537324	7500	-60.310725	-1599.660016
22	0.520268	7500	-59.154086	-1658.814102
23	0.503540	7500	-58.056391	-1716.870493
24	0.487139	7500	-56.914800	-1773.785293
25	0.471063	7500	-55.780711	-1829.566004
26	0.455310	7500	-54.670339	-1884.236343
27	0.439877	7500	-53.555700	-1937.792042
28	0.424762	7500	-52.447811	-1990.239853
29	0.409963	7500	-51.367104	-2041.606957
30	0.395478	7500	-50.274923	-2091.881880
31	0.381305	7500	-49.198122	-2141.080002
32	0.367440	7500	-48.088804	-2189.168806
33	0.353883	7500	-47.060084	-2236.228890
34	0.340630	7500	-46.005160	-2282.234050
35	0.327680	7500	-44.962255	-2327.196305
36	0.315030	7500	-43.914392	-2371.110697
37	0.302677	7500	-42.891092	-2414.001790
38	0.290619	7500	-41.867968	-2455.869758
39	0.278855	7500	-40.847402	-2496.717160
40	0.267381	7500	-39.865312	-2536.582472
41	0.256195	7500	-38.845969	-2575.428441
42	0.245294	7500	-37.851996	-2613.280438
43	0.234677	7500	-36.873198	-2650.153636
44	0.224340	7500	-35.935605	-2686.089241
45	0.214281	7500	-34.934855	-2721.024096
46	0.204498	7500	-33.983017	-2755.007113
47	0.194988	7500	-33.037630	-2788.044743
48	0.185749	7500	-32.102817	-2820.147560
49	0.176777	7500	-31.173338	-2851.320898
50	0.168070	7500	-30.254566	-2881.575464
51	0.159626	7500	-29.342393	-2910.917857
52	0.151441	7500	-28.548427	-2939.466284
53	0.143514	7500	-27.575300	-2967.041584
54	0.135841	7500	-26.677221	-2993.718806
55	0.128420	7500	-25.813831	-3019.532637
56	0.121247	7500	-24.938361	-3044.470998
57	0.114320	7500	-24.135251	-3068.606249
58	0.107637	7500	-23.294321	-3091.900570
59	0.101193	7500	-22.411472	-3114.312042
60	0.094986	7500	-21.716605	-3136.028647
61	0.089014	7500	-20.944464	-3156.973111
62	0.083273	7500	-20.041459	-3177.014570
63	0.077760	7500	-19.282754	-3196.297324
64	0.072472	7500	-18.526873	-3214.824197
65	0.067406	7500	-17.840735	-3232.664932
66	0.062558	7500	-17.121430	-3249.786361
67	0.057926	7500	-16.519941	-3266.306302
68	0.053506	7500	-15.704160	-3282.010462
69	0.049295	7500	-15.057386	-3297.067848
70	0.045289	7500	-14.347844	-3311.415692
71	0.041485	7500	-13.600623	-3325.016315
72	0.037880	7500	-12.929040	-3337.945355
73	0.034469	7500	-12.233402	-3350.178757
74	0.031250	7500	-11.550888	-3361.729645
75	0.028218	7500	-10.893096	-3372.622741
76	0.025370	7500	-10.244824	-3382.867564
77	0.022702	7500	-9.603248	-3392.470812
78	0.020209	7500	-8.969978	-3401.440790
79	0.017889	7500	-8.361424	-3409.802214
80	0.015736	7500	-7.767215	-3417.569429
81	0.013746	7500	-7.187378	-3424.756807
82	0.011916	7500	-6.628551	-3431.385358
83	0.010240	7500	-6.076143	-3437.461501
84	0.008714	7500	-5.542654	-3443.004155
85	0.007334	7500	-5.030893	-3448.035048
86	0.006093	7500	-4.535179	-3452.570227
87	0.004988	7500	-4.053832	-3456.624059
88	0.004013	7500	-3.603225	-3460.227284
89	0.003162	7500	-3.178853	-3463.406137
90	0.002430	7500	-2.777472	-3466.183609
91	0.001810	7500	-2.411411	-3468.595020
92	0.001296	7500	-2.097440	-3470.692460
93	0.000882	7500	-1.860519	-3472.552979
94	0.000559	7500	-1.579709	-3474.132688
95	0.000320	7500	-1.304570	-3475.437258
96	0.000156	7500	-0.973021	-3476.410279
97	0.000057	7500	-0.603145	-3477.013424
98	0.000010	7500	-0.301606	-3477.315030
99	0.000000	7500	-0.063208	-3477.378238
Log marginal likelihood:	-3477.378238
0	0.975187	7500	-85.563940	-85.563940
1	0.950747	7500	-84.342822	-169.906761
2	0.926679	7500	-83.024391	-252.931153
3	0.902980	7500	-81.698661	-334.629814
4	0.879648	7500	-80.459114	-415.088928
5	0.856682	7500	-79.264921	-494.353850
6	0.834079	7500	-77.975761	-572.329611
7	0.811838	7500	-76.756372	-649.085983
8	0.789957	7500	-75.516812	-724.602796
9	0.768433	7500	-74.277525	-798.880320
10	0.747266	7500	-73.063013	-871.943334
11	0.726452	7500	-71.849210	-943.792543
12	0.705989	7500	-70.638269	-1014.430812
13	0.685877	7500	-69.427382	-1083.858194
14	0.666112	7500	-68.230323	-1152.088517
15	0.646693	7500	-67.041554	-1219.130071
16	0.627618	7500	-65.853183	-1284.983253
17	0.608884	7500	-64.674418	-1349.657671
18	0.590490	7500	-63.503194	-1413.160866
19	0.572433	7500	-62.341411	-1475.502277
20	0.554712	7500	-61.185291	-1536.687568
21	0.537324	7500	-60.032314	-1596.719882
22	0.520268	7500	-58.891763	-1655.611645
23	0.503540	7500	-57.757100	-1713.368745
24	0.487139	7500	-56.631135	-1769.999880
