Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
71	0.041485	7500	-13.449540	-3258.145942
72	0.037880	7500	-12.755330	-3270.901272
73	0.034469	7500	-12.089094	-3282.990367
74	0.031250	7500	-11.403104	-3294.393471
75	0.028218	7500	-10.767988	-3305.161459
76	0.025370	7500	-10.107761	-3315.269220
77	0.022702	7500	-9.497291	-3324.766511
78	0.020209	7500	-8.920493	-3333.687004
79	0.017889	7500	-8.314415	-3342.001419
80	0.015736	7500	-7.717071	-3349.718490
81	0.013746	7500	-7.170387	-3356.888877
82	0.011916	7500	-6.577311	-3363.466188
83	0.010240	7500	-6.102734	-3369.568923
84	0.008714	7500	-5.624454	-3375.193377
85	0.007334	7500	-5.056796	-3380.250173
86	0.006093	7500	-4.654508	-3384.904682
87	0.004988	7500	-4.259188	-3389.163870
88	0.004013	7500	-3.965381	-3393.129250
89	0.003162	7500	-3.523594	-3396.652844
90	0.002430	7500	-3.035204	-3399.688049
91	0.001810	7500	-2.677791	-3402.365840
92	0.001296	7500	-2.359542	-3404.725382
93	0.000882	7500	-2.086584	-3406.811966
94	0.000559	7500	-1.674763	-3408.486729
95	0.000320	7500	-1.384324	-3409.871052
96	0.000156	7500	-1.063282	-3410.934334
97	0.000057	7500	-0.773849	-3411.708184
98	0.000010	7500	-0.429638	-3412.137822
99	0.000000	7500	-0.108825	-3412.246647
Log marginal likelihood:	-3412.246647
0	0.975187	7500	-82.290462	-82.290462
1	0.950747	7500	-81.053342	-163.343804
2	0.926679	7500	-79.824294	-243.168098
3	0.902980	7500	-78.601796	-321.769894
4	0.879648	7500	-77.565488	-399.335382
5	0.856682	7500	-76.449601	-475.784983
6	0.834079	7500	-75.153243	-550.938226
7	0.811838	7500	-73.749256	-624.687482
8	0.789957	7500	-72.549073	-697.236555
9	0.768433	7500	-71.750326	-768.986881
10	0.747266	7500	-70.193035	-839.179916
11	0.726452	7500	-69.222572	-908.402488
12	0.705989	7500	-68.163052	-976.565540
13	0.685877	7500	-66.917417	-1043.482957
14	0.666112	7500	-65.948210	-1109.431167
15	0.646693	7500	-64.649354	-1174.080521
16	0.627618	7500	-63.614262	-1237.694784
17	0.608884	7500	-62.498850	-1300.193633
18	0.590490	7500	-61.407237	-1361.600870
19	0.572433	7500	-60.209091	-1421.809961
20	0.554712	7500	-59.171743	-1480.981704
21	0.537324	7500	-57.912674	-1538.894379
22	0.520268	7500	-56.905933	-1595.800311
23	0.503540	7500	-55.926229	-1651.726540
24	0.487139	7500	-54.834858	-1706.561398
25	0.471063	7500	-53.754975	-1760.316374
26	0.455310	7500	-52.682045	-1812.998419
27	0.439877	7500	-51.585725	-1864.584144
28	0.424762	7500	-50.554742	-1915.138886
29	0.409963	7500	-49.502226	-1964.641112
30	0.395478	7500	-48.422217	-2013.063329
31	0.381305	7500	-47.414004	-2060.477333
32	0.367440	7500	-46.377458	-2106.854791
33	0.353883	7500	-45.347318	-2152.202109
34	0.340630	7500	-44.334601	-2196.536710
35	0.327680	7500	-43.324402	-2239.861112
36	0.315030	7500	-42.324517	-2282.185629
37	0.302677	7500	-41.327148	-2323.512777
38	0.290619	7500	-40.550908	-2364.063685
39	0.278855	7500	-39.648107	-2403.711792
40	0.267381	7500	-38.606613	-2442.318405
41	0.256195	7500	-37.430740	-2479.749145
42	0.245294	7500	-36.479719	-2516.228864
43	0.234677	7500	-35.540823	-2551.769687
44	0.224340	7500	-34.596623	-2586.366311
45	0.214281	7500	-33.671859	-2620.038170
46	0.204498	7500	-32.753046	-2652.791216
47	0.194988	7500	-31.841196	-2684.632412
48	0.185749	7500	-30.937913	-2715.570325
49	0.176777	7500	-30.037728	-2745.608054
50	0.168070	7500	-29.220731	-2774.828785
51	0.159626	7500	-28.478904	-2803.307688
52	0.151441	7500	-27.631448	-2830.939136
53	0.143514	7500	-26.698429	-2857.637565
54	0.135841	7500	-25.704791	-2883.342356
55	0.128420	7500	-24.867567	-2908.209922
56	0.121247	7500	-24.038734	-2932.248656
57	0.114320	7500	-23.214201	-2955.462857
58	0.107637	7500	-22.409626	-2977.872482
59	0.101193	7500	-21.607707	-2999.480189
60	0.094986	7500	-20.812601	-3020.292791
61	0.089014	7500	-20.422857	-3040.715648
62	0.083273	7500	-19.760224	-3060.475872
63	0.077760	7500	-18.659425	-3079.135297
64	0.072472	7500	-18.072021	-3097.207317
65	0.067406	7500	-17.523717	-3114.731035
66	0.062558	7500	-16.780249	-3131.511283
67	0.057926	7500	-16.049704	-3147.560988
68	0.053506	7500	-15.320324	-3162.881312
69	0.049295	7500	-14.664755	-3177.546067
70	0.045289	7500	-13.963365	-3191.509432
71	0.041485	7500	-13.263726	-3204.773158
72	0.037880	7500	-12.585334	-3217.358491
73	0.034469	7500	-11.908256	-3229.266748
74	0.031250	7500	-11.271522	-3240.538269
75	0.028218	7500	-10.607319	-3251.145588
76	0.025370	7500	-9.990270	-3261.135858
77	0.022702	7500	-9.384978	-3270.520837
78	0.020209	7500	-8.786518	-3279.307355
79	0.017889	7500	-8.204059	-3287.511414
80	0.015736	7500	-7.592959	-3295.104373
81	0.013746	7500	-7.084535	-3302.188908
82	0.011916	7500	-6.525391	-3308.714298
83	0.010240	7500	-6.023440	-3314.737739
84	0.008714	7500	-5.549219	-3320.286958
85	0.007334	7500	-5.064626	-3325.351584
86	0.006093	7500	-4.572694	-3329.924278
87	0.004988	7500	-4.285259	-3334.209537
88	0.004013	7500	-3.742012	-3337.951549
89	0.003162	7500	-3.405527	-3341.357076
90	0.002430	7500	-3.075621	-3344.432696
91	0.001810	7500	-2.644744	-3347.077441
92	0.001296	7500	-2.294132	-3349.371572
93	0.000882	7500	-2.034883	-3351.406456
94	0.000559	7500	-1.743684	-3353.150139
95	0.000320	7500	-1.406631	-3354.556770
96	0.000156	7500	-1.122964	-3355.679734
97	0.000057	7500	-0.797160	-3356.476894
98	0.000010	7500	-0.452316	-3356.929210
99	0.000000	7500	-0.157797	-3357.087007
Log marginal likelihood:	-3357.087007
0	0.975187	7500	-83.207761	-83.207761
1	0.950747	7500	-81.957014	-165.164775
2	0.926679	7500	-80.653022	-245.817797
3	0.902980	7500	-79.415779	-325.233575
4	0.879648	7500	-78.222692	-403.456267
5	0.856682	7500	-77.104791	-480.561058
6	0.834079	7500	-75.877776	-556.438835
7	0.811838	7500	-74.551758	-630.990593
8	0.789957	7500	-73.333840	-704.324433
9	0.768433	7500	-72.128882	-776.453314
10	0.747266	7500	-71.125344	-847.578658
11	0.726452	7500	-69.851348	-917.430006
12	0.705989	7500	-69.009822	-986.439828
13	0.685877	7500	-67.799535	-1054.239363
14	0.666112	7500	-66.492435	-1120.731798
15	0.646693	7500	-65.505364	-1186.237163
16	0.627618	7500	-64.455309	-1250.692471
17	0.608884	7500	-63.250549	-1313.943020
18	0.590490	7500	-62.163432	-1376.106452
19	0.572433	7500	-60.708603	-1436.815055
20	0.554712	7500	-59.735836	-1496.550890
21	0.537324	7500	-58.734165	-1555.285056
22	0.520268	7500	-57.645191	-1612.930247
23	0.503540	7500	-56.539164	-1669.469411
24	0.487139	7500	-55.417821	-1724.887232
25	0.471063	7500	-54.278944	-1779.166176
26	0.455310	7500	-53.233745	-1832.399922
27	0.439877	7500	-52.163282	-1884.563204
28	0.424762	7500	-51.088272	-1935.651476
29	0.409963	7500	-50.015508	-1985.666984
30	0.395478	7500	-48.955219	-2034.622203
31	0.381305	7500	-47.914587	-2082.536790
32	0.367440	7500	-46.876079	-2129.412870
33	0.353883	7500	-45.834705	-2175.247574
34	0.340630	7500	-44.803781	-2220.051356
35	0.327680	7500	-43.785560	-2263.836916
36	0.315030	7500	-42.772847	-2306.609764
37	0.302677	7500	-41.767431	-2348.377195
38	0.290619	7500	-40.758339	-2389.135534
39	0.278855	7500	-39.780703	-2428.916237
40	0.267381	7500	-38.799658	-2467.715895
41	0.256195	7500	-37.836578	-2505.552473
42	0.245294	7500	-36.871670	-2542.424143
43	0.234677	7500	-35.908180	-2578.332323
44	0.224340	7500	-34.965707	-2613.298031
45	0.214281	7500	-34.023838	-2647.321869
46	0.204498	7500	-33.091175	-2680.413045
47	0.194988	7500	-32.173692	-2712.586737
48	0.185749	7500	-31.309131	-2743.895868
49	0.176777	7500	-30.749177	-2774.645044
50	0.168070	7500	-29.809596	-2804.454641
51	0.159626	7500	-28.729356	-2833.183997
52	0.151441	7500	-27.855688	-2861.039685
53	0.143514	7500	-27.025065	-2888.064750
54	0.135841	7500	-26.025956	-2914.090707
55	0.128420	7500	-25.132193	-2939.222900
56	0.121247	7500	-24.295615	-2963.518515
57	0.114320	7500	-23.500688	-2987.019203
58	0.107637	7500	-22.796199	-3009.815402
59	0.101193	7500	-21.830933	-3031.646335
60	0.094986	7500	-21.033512	-3052.679847
61	0.089014	7500	-20.644725	-3073.324572
62	0.083273	7500	-19.871579	-3093.196151
63	0.077760	7500	-19.048627	-3112.244778
64	0.072472	7500	-18.311479	-3130.556257
65	0.067406	7500	-17.629416	-3148.185672
66	0.062558	7500	-16.935578	-3165.121250
67	0.057926	7500	-16.192612	-3181.313862
68	0.053506	7500	-15.468407	-3196.782269
69	0.049295	7500	-14.745387	-3211.527656
70	0.045289	7500	-14.022741	-3225.550397
71	0.041485	7500	-13.342558	-3238.892955
72	0.037880	7500	-12.685269	-3251.578224
73	0.034469	7500	-11.987371	-3263.565595
74	0.031250	7500	-11.329412	-3274.895007
75	0.028218	7500	-10.674040	-3285.569048
76	0.025370	7500	-10.031334	-3295.600381
77	0.022702	7500	-9.405163	-3305.005544
78	0.020209	7500	-8.863460	-3313.869004
79	0.017889	7500	-8.216751	-3322.085755
80	0.015736	7500	-7.658266	-3329.744021
81	0.013746	7500	-7.148266	-3336.892288
82	0.011916	7500	-6.583937	-3343.476225
83	0.010240	7500	-6.042032	-3349.518257
84	0.008714	7500	-5.538552	-3355.056809
85	0.007334	7500	-5.091230	-3360.148039
86	0.006093	7500	-4.582991	-3364.731031
87	0.004988	7500	-4.232667	-3368.963698
88	0.004013	7500	-3.697551	-3372.661249
89	0.003162	7500	-3.358829	-3376.020078
90	0.002430	7500	-2.891912	-3378.911990
91	0.001810	7500	-2.876404	-3381.788394
92	0.001296	7500	-2.383197	-3384.171591
93	0.000882	7500	-2.019657	-3386.191248
94	0.000559	7500	-1.736019	-3387.927267
95	0.000320	7500	-1.393078	-3389.320345
96	0.000156	7500	-1.056489	-3390.376834
97	0.000057	7500	-0.735471	-3391.112305
98	0.000010	7500	-0.524764	-3391.637069
99	0.000000	7500	-0.128542	-3391.765611
Log marginal likelihood:	-3391.765611
0	0.975187	7500	-84.795285	-84.795285
1	0.950747	7500	-83.508579	-168.303864
2	0.926679	7500	-82.241109	-250.544972
3	0.902980	7500	-80.982219	-331.527191
4	0.879648	7500	-79.726779	-411.253970
5	0.856682	7500	-78.478068	-489.732038
6	0.834079	7500	-77.449740	-567.181778
7	0.811838	7500	-76.023719	-643.205497
8	0.789957	7500	-74.783211	-717.988708
9	0.768433	7500	-73.665152	-791.653860
10	0.747266	7500	-72.507304	-864.161164
11	0.726452	7500	-71.221102	-935.382266
12	0.705989	7500	-69.934181	-1005.316447
13	0.685877	7500	-68.867713	-1074.184159
14	0.666112	7500	-67.825701	-1142.009861
15	0.646693	7500	-66.639088	-1208.648949
16	0.627618	7500	-65.462859	-1274.111808
17	0.608884	7500	-64.335888	-1338.447696
18	0.590490	7500	-63.128294	-1401.575990
19	0.572433	7500	-62.049935	-1463.625925
20	0.554712	7500	-60.960224	-1524.586150
21	0.537324	7500	-59.749154	-1584.335304
22	0.520268	7500	-58.650180	-1642.985484
23	0.503540	7500	-57.565317	-1700.550801
24	0.487139	7500	-56.549794	-1757.100595
25	0.471063	7500	-55.425257	-1812.525852
26	0.455310	7500	-54.281971	-1866.807823
27	0.439877	7500	-53.237865	-1920.045688
28	0.424762	7500	-52.106426	-1972.152113
29	0.409963	7500	-51.049734	-2023.201847
30	0.395478	7500	-49.969178	-2073.171025
31	0.381305	7500	-48.884845	-2122.055870
32	0.367440	7500	-47.820075	-2169.875945
33	0.353883	7500	-46.774202	-2216.650146
34	0.340630	7500	-45.717088	-2262.367235
35	0.327680	7500	-44.683468	-2307.050703
36	0.315030	7500	-43.650850	-2350.701553
37	0.302677	7500	-42.622278	-2393.323830
38	0.290619	7500	-41.604932	-2434.928763
39	0.278855	7500	-40.596644	-2475.525406
40	0.267381	7500	-39.596786	-2515.122193
41	0.256195	7500	-38.599672	-2553.721864
42	0.245294	7500	-37.619085	-2591.340950
43	0.234677	7500	-36.646315	-2627.987265
44	0.224340	7500	-35.680088	-2663.667353
45	0.214281	7500	-34.725200	-2698.392553
46	0.204498	7500	-34.064535	-2732.457088
47	0.194988	7500	-32.846473	-2765.303561
48	0.185749	7500	-31.903638	-2797.207198
49	0.176777	7500	-30.981140	-2828.188339
50	0.168070	7500	-30.068077	-2858.256415
51	0.159626	7500	-29.338131	-2887.594546
52	0.151441	7500	-28.409379	-2916.003924
53	0.143514	7500	-27.534833	-2943.538758
54	0.135841	7500	-26.664826	-2970.203584
55	0.128420	7500	-25.830418	-2996.034002
56	0.121247	7500	-24.952133	-3020.986135
57	0.114320	7500	-24.358972	-3045.345106
58	0.107637	7500	-23.102386	-3068.447492
59	0.101193	7500	-22.277196	-3090.724688
60	0.094986	7500	-21.465212	-3112.189900
61	0.089014	7500	-20.663968	-3132.853868
62	0.083273	7500	-20.160309	-3153.014178
63	0.077760	7500	-19.369850	-3172.384028
64	0.072472	7500	-18.732941	-3191.116969
65	0.067406	7500	-18.070663	-3209.187632
66	0.062558	7500	-17.219418	-3226.407050
67	0.057926	7500	-16.510605	-3242.917655
68	0.053506	7500	-15.810472	-3258.728127
69	0.049295	7500	-15.036795	-3273.764922
70	0.045289	7500	-14.371784	-3288.136706
71	0.041485	7500	-13.624269	-3301.760975
72	0.037880	7500	-12.911198	-3314.672172
73	0.034469	7500	-12.223008	-3326.895181
74	0.031250	7500	-11.568377	-3338.463558
75	0.028218	7500	-10.904097	-3349.367655
76	0.025370	7500	-10.252385	-3359.620040
77	0.022702	7500	-9.641512	-3369.261553
78	0.020209	7500	-8.979407	-3378.240960
79	0.017889	7500	-8.459730	-3386.700690
80	0.015736	7500	-7.840692	-3394.541382
81	0.013746	7500	-7.223237	-3401.764619
82	0.011916	7500	-6.705464	-3408.470083
83	0.010240	7500	-6.139751	-3414.609834
84	0.008714	7500	-5.665084	-3420.274918
85	0.007334	7500	-5.184452	-3425.459370
86	0.006093	7500	-4.687328	-3430.146698
87	0.004988	7500	-4.180743	-3434.327441
88	0.004013	7500	-3.860759	-3438.188200
89	0.003162	7500	-3.495581	-3441.683781
90	0.002430	7500	-3.084127	-3444.767908
91	0.001810	7500	-2.679661	-3447.447569
92	0.001296	7500	-2.350324	-3449.797893
93	0.000882	7500	-2.173498	-3451.971391
94	0.000559	7500	-1.750657	-3453.722048
95	0.000320	7500	-1.420976	-3455.143024
96	0.000156	7500	-1.092763	-3456.235787
97	0.000057	7500	-0.791160	-3457.026947
98	0.000010	7500	-0.460494	-3457.487441
99	0.000000	7500	-0.135588	-3457.623029
Log marginal likelihood:	-3457.623029
0	0.975187	7500	-84.126877	-84.126877
1	0.950747	7500	-82.863979	-166.990856
2	0.926679	7500	-81.605329	-248.596185
3	0.902980	7500	-80.371858	-328.968042
4	0.879648	7500	-79.115108	-408.083151
5	0.856682	7500	-77.871764	-485.954915
6	0.834079	7500	-76.665621	-562.620535
7	0.811838	7500	-75.415980	-638.036515
8	0.789957	7500	-74.196799	-712.233314
9	0.768433	7500	-72.986948	-785.220263
10	0.747266	7500	-71.796186	-857.016448
11	0.726452	7500	-70.609193	-927.625641
12	0.705989	7500	-69.415658	-997.041299
13	0.685877	7500	-68.216287	-1065.257586
14	0.666112	7500	-67.120093	-1132.377680
15	0.646693	7500	-65.858256	-1198.235936
16	0.627618	7500	-64.729480	-1262.965416
17	0.608884	7500	-63.934631	-1326.900047
18	0.590490	7500	-62.548544	-1389.448591
19	0.572433	7500	-61.468148	-1450.916739
20	0.554712	7500	-60.359180	-1511.275919
21	0.537324	7500	-59.407698	-1570.683617
22	0.520268	7500	-58.230597	-1628.914214
23	0.503540	7500	-57.084871	-1685.999086
24	0.487139	7500	-56.119590	-1742.118675
25	0.471063	7500	-54.988040	-1797.106715
26	0.455310	7500	-53.907304	-1851.014019
27	0.439877	7500	-52.807014	-1903.821033
28	0.424762	7500	-51.720388	-1955.541421
29	0.409963	7500	-50.644632	-2006.186053
30	0.395478	7500	-49.575218	-2055.761272
31	0.381305	7500	-48.508705	-2104.269977
32	0.367440	7500	-47.449583	-2151.719560
33	0.353883	7500	-46.405211	-2198.124771
34	0.340630	7500	-45.364040	-2243.488810
35	0.327680	7500	-44.322473	-2287.811283
36	0.315030	7500	-43.301674	-2331.112957
37	0.302677	7500	-42.279980	-2373.392937
38	0.290619	7500	-41.276016	-2414.668953
39	0.278855	7500	-40.279453	-2454.948406
40	0.267381	7500	-39.287992	-2494.236398
41	0.256195	7500	-38.298201	-2532.534598
42	0.245294	7500	-37.321803	-2569.856402
43	0.234677	7500	-36.354875	-2606.211277
44	0.224340	7500	-35.397540	-2641.608817
45	0.214281	7500	-34.449962	-2676.058779
46	0.204498	7500	-33.507939	-2709.566718
47	0.194988	7500	-32.577459	-2742.144177
48	0.185749	7500	-31.648139	-2773.792316
49	0.176777	7500	-30.737759	-2804.530076
50	0.168070	7500	-29.939517	-2834.469593
51	0.159626	7500	-29.016564	-2863.486157
52	0.151441	7500	-28.048640	-2891.534797
53	0.143514	7500	-27.171480	-2918.706277
54	0.135841	7500	-26.300493	-2945.006771
55	0.128420	7500	-25.440811	-2970.447581
56	0.121247	7500	-24.591044	-2995.038625
57	0.114320	7500	-23.754856	-3018.793482
58	0.107637	7500	-22.927669	-3041.721151
59	0.101193	7500	-22.107591	-3063.828742
60	0.094986	7500	-21.440907	-3085.269649
61	0.089014	7500	-20.680400	-3105.950049
62	0.083273	7500	-19.963379	-3125.913428
63	0.077760	7500	-19.092867	-3145.006295
64	0.072472	7500	-18.511798	-3163.518092
65	0.067406	7500	-17.940555	-3181.458647
66	0.062558	7500	-17.174331	-3198.632978
67	0.057926	7500	-16.401966	-3215.034944
68	0.053506	7500	-15.642239	-3230.677182
69	0.049295	7500	-14.913078	-3245.590261
70	0.045289	7500	-14.198142	-3259.788402
71	0.041485	7500	-13.492109	-3273.280512
72	0.037880	7500	-12.800259	-3286.080770
73	0.034469	7500	-12.137500	-3298.218271
74	0.031250	7500	-11.440037	-3309.658308
75	0.028218	7500	-10.791659	-3320.449967
76	0.025370	7500	-10.157201	-3330.607168
77	0.022702	7500	-9.520144	-3340.127312
78	0.020209	7500	-8.914535	-3349.041847
79	0.017889	7500	-8.326991	-3357.368838
80	0.015736	7500	-7.756899	-3365.125737
81	0.013746	7500	-7.172532	-3372.298269
82	0.011916	7500	-6.651899	-3378.950167
83	0.010240	7500	-6.125018	-3385.075185
84	0.008714	7500	-5.585860	-3390.661045
85	0.007334	7500	-5.099628	-3395.760673
86	0.006093	7500	-4.604749	-3400.365423
87	0.004988	7500	-4.191396	-3404.556818
88	0.004013	7500	-3.699251	-3408.256070
89	0.003162	7500	-3.579399	-3411.835469
90	0.002430	7500	-2.973548	-3414.809016
91	0.001810	7500	-2.838902	-3417.647918
92	0.001296	7500	-2.330919	-3419.978837
93	0.000882	7500	-2.063017	-3422.041854
94	0.000559	7500	-1.714379	-3423.756233
95	0.000320	7500	-1.417199	-3425.173432
96	0.000156	7500	-1.023062	-3426.196494
97	0.000057	7500	-0.751688	-3426.948182
98	0.000010	7500	-0.467527	-3427.415709
99	0.000000	7500	-0.126763	-3427.542472
Log marginal likelihood:	-3427.542472
0	0.975187	7500	-83.202623	-83.202623
1	0.950747	7500	-81.976375	-165.178999
2	0.926679	7500	-80.698605	-245.877603
3	0.902980	7500	-79.462623	-325.340226
4	0.879648	7500	-78.313557	-403.653783
5	0.856682	7500	-77.043701	-480.697484
6	0.834079	7500	-76.102863	-556.800347
7	0.811838	7500	-74.887945	-631.688292
8	0.789957	7500	-73.583724	-705.272016
9	0.768433	7500	-72.388217	-777.660233
10	0.747266	7500	-71.058354	-848.718587
11	0.726452	7500	-69.999965	-918.718552
12	0.705989	7500	-68.707109	-987.425661
13	0.685877	7500	-67.571628	-1054.997289
14	0.666112	7500	-66.448322	-1121.445611
15	0.646693	7500	-65.304228	-1186.749839
16	0.627618	7500	-64.151950	-1250.901789
17	0.608884	7500	-63.215316	-1314.117105
18	0.590490	7500	-62.137503	-1376.254607
19	0.572433	7500	-61.041714	-1437.296322
20	0.554712	7500	-59.894792	-1497.191113
21	0.537324	7500	-58.722212	-1555.913326
22	0.520268	7500	-57.662269	-1613.575594
23	0.503540	7500	-56.527403	-1670.102997
24	0.487139	7500	-55.452073	-1725.555070
25	0.471063	7500	-54.307593	-1779.862663
26	0.455310	7500	-53.160947	-1833.023610
27	0.439877	7500	-52.183273	-1885.206883
28	0.424762	7500	-51.096408	-1936.303291
29	0.409963	7500	-50.044297	-1986.347588
30	0.395478	7500	-48.983285	-2035.330873
31	0.381305	7500	-47.927725	-2083.258598
32	0.367440	7500	-46.886639	-2130.145238
33	0.353883	7500	-45.843110	-2175.988348
34	0.340630	7500	-44.819308	-2220.807657
35	0.327680	7500	-43.799899	-2264.607555
36	0.315030	7500	-42.784331	-2307.391887
37	0.302677	7500	-41.780556	-2349.172442
38	0.290619	7500	-40.777046	-2389.949489
39	0.278855	7500	-39.792830	-2429.742319
40	0.267381	7500	-38.813330	-2468.555649
41	0.256195	7500	-37.837152	-2506.392801
42	0.245294	7500	-36.873198	-2543.265999
43	0.234677	7500	-35.925023	-2579.191022
44	0.224340	7500	-34.979050	-2614.170072
45	0.214281	7500	-34.031233	-2648.201305
46	0.204498	7500	-33.107732	-2681.309037
47	0.194988	7500	-32.189010	-2713.498046
48	0.185749	7500	-31.270029	-2744.768076
49	0.176777	7500	-30.362582	-2775.130658
50	0.168070	7500	-29.474201	-2804.604859
51	0.159626	7500	-28.726800	-2833.331659
52	0.151441	7500	-27.833786	-2861.165444
53	0.143514	7500	-26.937090	-2888.102535
54	0.135841	7500	-25.982998	-2914.085533
55	0.128420	7500	-25.135834	-2939.221367
56	0.121247	7500	-24.292751	-2963.514118
57	0.114320	7500	-23.471151	-2986.985269
58	0.107637	7500	-22.653238	-3009.638508
59	0.101193	7500	-21.968750	-3031.607258
60	0.094986	7500	-21.265328	-3052.872586
61	0.089014	7500	-20.491885	-3073.364472
62	0.083273	7500	-19.783617	-3093.148088
63	0.077760	7500	-18.945129	-3112.093217
64	0.072472	7500	-18.246006	-3130.339223
65	0.067406	7500	-17.587000	-3147.926223
66	0.062558	7500	-16.937129	-3164.863352
67	0.057926	7500	-16.099264	-3180.962616
68	0.053506	7500	-15.470270	-3196.432886
69	0.049295	7500	-14.828670	-3211.261556
70	0.045289	7500	-14.099649	-3225.361206
71	0.041485	7500	-13.386395	-3238.747600
72	0.037880	7500	-12.670582	-3251.418183
73	0.034469	7500	-12.009099	-3263.427282
74	0.031250	7500	-11.359792	-3274.787074
75	0.028218	7500	-10.711851	-3285.498925
76	0.025370	7500	-10.062447	-3295.561373
77	0.022702	7500	-9.467769	-3305.029142
78	0.020209	7500	-8.865887	-3313.895029
79	0.017889	7500	-8.266638	-3322.161667
80	0.015736	7500	-7.681024	-3329.842691
81	0.013746	7500	-7.130026	-3336.972717
82	0.011916	7500	-6.590795	-3343.563512
83	0.010240	7500	-6.102069	-3349.665581
84	0.008714	7500	-5.559278	-3355.224859
85	0.007334	7500	-5.075707	-3360.300567
86	0.006093	7500	-4.611664	-3364.912231
87	0.004988	7500	-4.200636	-3369.112867
88	0.004013	7500	-3.767311	-3372.880177
89	0.003162	7500	-3.389356	-3376.269534
90	0.002430	7500	-3.033730	-3379.303264
91	0.001810	7500	-2.696274	-3381.999538
92	0.001296	7500	-2.337231	-3384.336769
93	0.000882	7500	-2.052805	-3386.389574
94	0.000559	7500	-1.737990	-3388.127564
95	0.000320	7500	-1.425299	-3389.552863
96	0.000156	7500	-1.050046	-3390.602908
97	0.000057	7500	-0.785747	-3391.388655
98	0.000010	7500	-0.421315	-3391.809970
99	0.000000	7500	-0.168954	-3391.978923
Log marginal likelihood:	-3391.978923
0	0.975187	7500	-80.881508	-80.881508
1	0.950747	7500	-79.641460	-160.522968
2	0.926679	7500	-78.430092	-238.953060
3	0.902980	7500	-77.235977	-316.189037
4	0.879648	7500	-76.057601	-392.246638
5	0.856682	7500	-74.841216	-467.087854
6	0.834079	7500	-73.654057	-540.741911
7	0.811838	7500	-72.504091	-613.246002
8	0.789957	7500	-71.318150	-684.564152
9	0.768433	7500	-70.162075	-754.726226
10	0.747266	7500	-69.166992	-823.893219
11	0.726452	7500	-68.001780	-891.894999
12	0.705989	7500	-66.766326	-958.661325
13	0.685877	7500	-65.847747	-1024.509072
14	0.666112	7500	-64.613581	-1089.122653
15	0.646693	7500	-63.552457	-1152.675110
16	0.627618	7500	-62.498321	-1215.173431
17	0.608884	7500	-61.391550	-1276.564981
18	0.590490	7500	-60.234056	-1336.799036
19	0.572433	7500	-59.181117	-1395.980153
20	0.554712	7500	-58.094489	-1454.074642
21	0.537324	7500	-57.055500	-1511.130142
22	0.520268	7500	-55.871858	-1567.001999
23	0.503540	7500	-54.832282	-1621.834281
24	0.487139	7500	-53.871445	-1675.705726
25	0.471063	7500	-52.859370	-1728.565096
26	0.455310	7500	-51.817626	-1780.382722
27	0.439877	7500	-50.890111	-1831.272833
28	0.424762	7500	-49.659725	-1880.932558
29	0.409963	7500	-48.644488	-1929.577046
30	0.395478	7500	-47.758156	-1977.335202
31	0.381305	7500	-46.568296	-2023.903498
32	0.367440	7500	-45.454985	-2069.358483
33	0.353883	7500	-44.688183	-2114.046665
34	0.340630	7500	-43.712841	-2157.759506
35	0.327680	7500	-42.709785	-2200.469291
36	0.315030	7500	-41.731699	-2242.200990
37	0.302677	7500	-40.741022	-2282.942012
38	0.290619	7500	-39.779449	-2322.721461
39	0.278855	7500	-38.814495	-2361.535956
40	0.267381	7500	-37.932345	-2399.468301
41	0.256195	7500	-37.044032	-2436.512333
42	0.245294	7500	-35.962735	-2472.475068
43	0.234677	7500	-35.037442	-2507.512510
44	0.224340	7500	-34.108863	-2541.621373
45	0.214281	7500	-33.197553	-2574.818926
46	0.204498	7500	-32.286037	-2607.104962
47	0.194988	7500	-31.394785	-2638.499747
48	0.185749	7500	-30.496729	-2668.996476
49	0.176777	7500	-29.684161	-2698.680637
50	0.168070	7500	-29.051554	-2727.732191
51	0.159626	7500	-27.994416	-2755.726606
52	0.151441	7500	-27.125398	-2782.852004
53	0.143514	7500	-26.288393	-2809.140397
54	0.135841	7500	-25.441811	-2834.582208
55	0.128420	7500	-24.518580	-2859.100788
56	0.121247	7500	-23.703792	-2882.804580
57	0.114320	7500	-22.893158	-2905.697738
58	0.107637	7500	-22.088303	-2927.786041
59	0.101193	7500	-21.303630	-2949.089671
60	0.094986	7500	-20.629855	-2969.719526
61	0.089014	7500	-19.865781	-2989.585307
62	0.083273	7500	-19.044677	-3008.629983
63	0.077760	7500	-18.240848	-3026.870831
64	0.072472	7500	-17.695593	-3044.566424
65	0.067406	7500	-17.049437	-3061.615861
66	0.062558	7500	-16.478089	-3078.093950
67	0.057926	7500	-15.908341	-3094.002291
68	0.053506	7500	-15.163789	-3109.166080
69	0.049295	7500	-14.402675	-3123.568755
70	0.045289	7500	-13.795384	-3137.364140
71	0.041485	7500	-13.102250	-3150.466389
72	0.037880	7500	-12.365833	-3162.832223
73	0.034469	7500	-11.749363	-3174.581586
