Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
18	0.590490	7500	-61.533509	-1367.616126
19	0.572433	7500	-60.378454	-1427.994580
20	0.554712	7500	-59.282599	-1487.277179
21	0.537324	7500	-58.163805	-1545.440984
22	0.520268	7500	-57.043740	-1602.484724
23	0.503540	7500	-55.994707	-1658.479431
24	0.487139	7500	-54.894897	-1713.374328
25	0.471063	7500	-53.825749	-1767.200077
26	0.455310	7500	-52.765453	-1819.965529
27	0.439877	7500	-51.698690	-1871.664220
28	0.424762	7500	-50.636020	-1922.300239
29	0.409963	7500	-49.553857	-1971.854096
30	0.395478	7500	-48.513118	-2020.367215
31	0.381305	7500	-47.466033	-2067.833248
32	0.367440	7500	-46.440031	-2114.273279
33	0.353883	7500	-45.417472	-2159.690751
34	0.340630	7500	-44.390047	-2204.080798
35	0.327680	7500	-43.390588	-2247.471386
36	0.315030	7500	-42.396445	-2289.867831
37	0.302677	7500	-41.394848	-2331.262679
38	0.290619	7500	-40.407396	-2371.670075
39	0.278855	7500	-39.430568	-2411.100644
40	0.267381	7500	-38.457845	-2449.558489
41	0.256195	7500	-37.493318	-2487.051807
42	0.245294	7500	-36.539702	-2523.591509
43	0.234677	7500	-35.590180	-2559.181688
44	0.224340	7500	-34.649191	-2593.830879
45	0.214281	7500	-33.722468	-2627.553348
46	0.204498	7500	-32.801895	-2660.355243
47	0.194988	7500	-31.888459	-2692.243702
48	0.185749	7500	-30.986270	-2723.229971
49	0.176777	7500	-30.091899	-2753.321870
50	0.168070	7500	-29.203221	-2782.525091
51	0.159626	7500	-28.321530	-2810.846621
52	0.151441	7500	-27.458454	-2838.305074
53	0.143514	7500	-26.595425	-2864.900499
54	0.135841	7500	-25.744406	-2890.644905
55	0.128420	7500	-24.903975	-2915.548880
56	0.121247	7500	-24.074239	-2939.623119
57	0.114320	7500	-23.322424	-2962.945543
58	0.107637	7500	-22.507598	-2985.453141
59	0.101193	7500	-21.640759	-3007.093900
60	0.094986	7500	-20.915712	-3028.009612
61	0.089014	7500	-20.102598	-3048.112209
62	0.083273	7500	-19.333642	-3067.445851
63	0.077760	7500	-18.642006	-3086.087858
64	0.072472	7500	-17.911029	-3103.998887
65	0.067406	7500	-17.386401	-3121.385288
66	0.062558	7500	-16.554808	-3137.940096
67	0.057926	7500	-15.867622	-3153.807718
68	0.053506	7500	-15.200812	-3169.008530
69	0.049295	7500	-14.514672	-3183.523202
70	0.045289	7500	-13.826996	-3197.350198
71	0.041485	7500	-13.179162	-3210.529360
72	0.037880	7500	-12.491911	-3223.021270
73	0.034469	7500	-11.819686	-3234.840956
74	0.031250	7500	-11.166410	-3246.007366
75	0.028218	7500	-10.529935	-3256.537301
76	0.025370	7500	-9.892235	-3266.429536
77	0.022702	7500	-9.276295	-3275.705831
78	0.020209	7500	-8.669744	-3284.375575
79	0.017889	7500	-8.078849	-3292.454425
80	0.015736	7500	-7.507870	-3299.962295
81	0.013746	7500	-6.948946	-3306.911241
82	0.011916	7500	-6.395036	-3313.306277
83	0.010240	7500	-5.871343	-3319.177620
84	0.008714	7500	-5.353817	-3324.531437
85	0.007334	7500	-4.857872	-3329.389310
86	0.006093	7500	-4.382019	-3333.771329
87	0.004988	7500	-3.926954	-3337.698282
88	0.004013	7500	-3.492490	-3341.190772
89	0.003162	7500	-3.072150	-3344.262922
90	0.002430	7500	-2.678278	-3346.941200
91	0.001810	7500	-2.331314	-3349.272514
92	0.001296	7500	-2.012132	-3351.284647
93	0.000882	7500	-1.794888	-3353.079535
94	0.000559	7500	-1.556337	-3354.635872
95	0.000320	7500	-1.308085	-3355.943957
96	0.000156	7500	-0.963912	-3356.907869
97	0.000057	7500	-0.623131	-3357.531000
98	0.000010	7500	-0.294546	-3357.825546
99	0.000000	7500	-0.063492	-3357.889037
Log marginal likelihood:	-3357.889037
0	0.975187	7500	-82.900057	-82.900057
1	0.950747	7500	-81.691183	-164.591240
2	0.926679	7500	-80.431498	-245.022738
3	0.902980	7500	-79.202096	-324.224835
4	0.879648	7500	-77.990612	-402.215447
5	0.856682	7500	-76.789753	-479.005200
6	0.834079	7500	-75.610255	-554.615455
7	0.811838	7500	-74.400779	-629.016234
8	0.789957	7500	-73.183363	-702.199597
9	0.768433	7500	-71.942630	-774.142227
10	0.747266	7500	-70.830550	-844.972777
11	0.726452	7500	-69.623139	-914.595916
12	0.705989	7500	-68.451737	-983.047653
13	0.685877	7500	-67.292428	-1050.340081
14	0.666112	7500	-66.122239	-1116.462320
15	0.646693	7500	-64.977537	-1181.439857
16	0.627618	7500	-63.836010	-1245.275866
17	0.608884	7500	-62.688549	-1307.964416
18	0.590490	7500	-61.545781	-1369.510197
19	0.572433	7500	-60.428914	-1429.939111
20	0.554712	7500	-59.300625	-1489.239736
21	0.537324	7500	-58.193672	-1547.433408
22	0.520268	7500	-57.088648	-1604.522056
23	0.503540	7500	-55.986295	-1660.508352
24	0.487139	7500	-54.893343	-1715.401694
25	0.471063	7500	-53.805545	-1769.207239
26	0.455310	7500	-52.729385	-1821.936624
27	0.439877	7500	-51.657712	-1873.594336
28	0.424762	7500	-50.596087	-1924.190423
29	0.409963	7500	-49.525067	-1973.715491
30	0.395478	7500	-48.492173	-2022.207663
31	0.381305	7500	-47.447018	-2069.654681
32	0.367440	7500	-46.416307	-2116.070988
33	0.353883	7500	-45.390297	-2161.461285
34	0.340630	7500	-44.367953	-2205.829238
35	0.327680	7500	-43.359610	-2249.188848
36	0.315030	7500	-42.356106	-2291.544954
37	0.302677	7500	-41.360312	-2332.905266
38	0.290619	7500	-40.372590	-2373.277856
39	0.278855	7500	-39.395431	-2412.673287
40	0.267381	7500	-38.424464	-2451.097751
41	0.256195	7500	-37.459931	-2488.557682
42	0.245294	7500	-36.506556	-2525.064238
43	0.234677	7500	-35.560159	-2560.624397
44	0.224340	7500	-34.622483	-2595.246880
45	0.214281	7500	-33.692089	-2628.938969
46	0.204498	7500	-32.769915	-2661.708884
47	0.194988	7500	-31.859853	-2693.568737
48	0.185749	7500	-30.955682	-2724.524418
49	0.176777	7500	-30.062027	-2754.586445
50	0.168070	7500	-29.174203	-2783.760649
51	0.159626	7500	-28.299331	-2812.059980
52	0.151441	7500	-27.428625	-2839.488604
53	0.143514	7500	-26.570459	-2866.059063
54	0.135841	7500	-25.824438	-2891.883501
55	0.128420	7500	-24.882557	-2916.766058
56	0.121247	7500	-24.051422	-2940.817481
57	0.114320	7500	-23.235270	-2964.052750
58	0.107637	7500	-22.414449	-2986.467200
59	0.101193	7500	-21.625334	-3008.092533
60	0.094986	7500	-20.822838	-3028.915371
61	0.089014	7500	-20.046097	-3048.961467
62	0.083273	7500	-19.411930	-3068.373397
63	0.077760	7500	-18.653418	-3087.026815
64	0.072472	7500	-17.802543	-3104.829358
65	0.067406	7500	-17.101859	-3121.931217
66	0.062558	7500	-16.591560	-3138.522777
67	0.057926	7500	-15.952010	-3154.474787
68	0.053506	7500	-15.213248	-3169.688035
69	0.049295	7500	-14.499792	-3184.187827
70	0.045289	7500	-13.832000	-3198.019826
71	0.041485	7500	-13.169684	-3211.189510
72	0.037880	7500	-12.523118	-3223.712629
73	0.034469	7500	-11.846430	-3235.559058
74	0.031250	7500	-11.190661	-3246.749719
75	0.028218	7500	-10.538489	-3257.288208
76	0.025370	7500	-9.917987	-3267.206195
77	0.022702	7500	-9.294995	-3276.501190
78	0.020209	7500	-8.694257	-3285.195447
79	0.017889	7500	-8.095882	-3293.291329
80	0.015736	7500	-7.518033	-3300.809362
81	0.013746	7500	-6.959308	-3307.768670
82	0.011916	7500	-6.409692	-3314.178361
83	0.010240	7500	-5.877830	-3320.056192
84	0.008714	7500	-5.369723	-3325.425915
85	0.007334	7500	-4.872806	-3330.298721
86	0.006093	7500	-4.392895	-3334.691616
87	0.004988	7500	-3.934005	-3338.625621
88	0.004013	7500	-3.489245	-3342.114866
89	0.003162	7500	-3.078843	-3345.193709
90	0.002430	7500	-2.683069	-3347.876778
91	0.001810	7500	-2.313626	-3350.190404
92	0.001296	7500	-2.020286	-3352.210690
93	0.000882	7500	-1.776020	-3353.986710
94	0.000559	7500	-1.583947	-3355.570657
95	0.000320	7500	-1.319334	-3356.889991
96	0.000156	7500	-0.966244	-3357.856234
97	0.000057	7500	-0.615184	-3358.471418
98	0.000010	7500	-0.292953	-3358.764371
99	0.000000	7500	-0.065068	-3358.829439
Log marginal likelihood:	-3358.829439
0	0.975187	7500	-82.530327	-82.530327
1	0.950747	7500	-81.296579	-163.826906
2	0.926679	7500	-80.089326	-243.916232
3	0.902980	7500	-78.901964	-322.818196
4	0.879648	7500	-77.648947	-400.467143
5	0.856682	7500	-76.466673	-476.933816
6	0.834079	7500	-75.219014	-552.152830
7	0.811838	7500	-74.076344	-626.229174
8	0.789957	7500	-72.928518	-699.157693
9	0.768433	7500	-71.692210	-770.849902
10	0.747266	7500	-70.503463	-841.353366
11	0.726452	7500	-69.308316	-910.661682
12	0.705989	7500	-68.176325	-978.838007
13	0.685877	7500	-67.002693	-1045.840700
14	0.666112	7500	-65.854227	-1111.694926
15	0.646693	7500	-64.769087	-1176.464013
16	0.627618	7500	-63.625476	-1240.089489
17	0.608884	7500	-62.455548	-1302.545037
18	0.590490	7500	-61.400194	-1363.945231
19	0.572433	7500	-60.332071	-1424.277302
20	0.554712	7500	-59.141705	-1483.419007
21	0.537324	7500	-57.921201	-1541.340208
22	0.520268	7500	-56.949843	-1598.290051
23	0.503540	7500	-55.847981	-1654.138032
24	0.487139	7500	-54.799791	-1708.937823
25	0.471063	7500	-53.710731	-1762.648554
26	0.455310	7500	-52.644518	-1815.293072
27	0.439877	7500	-51.573105	-1866.866177
28	0.424762	7500	-50.514658	-1917.380834
29	0.409963	7500	-49.457618	-1966.838452
30	0.395478	7500	-48.408165	-2015.246617
31	0.381305	7500	-47.370767	-2062.617384
32	0.367440	7500	-46.340702	-2108.958086
33	0.353883	7500	-45.313543	-2154.271630
34	0.340630	7500	-44.292636	-2198.564266
35	0.327680	7500	-43.290536	-2241.854802
36	0.315030	7500	-42.285058	-2284.139860
37	0.302677	7500	-41.297425	-2325.437285
38	0.290619	7500	-40.307609	-2365.744894
39	0.278855	7500	-39.335474	-2405.080368
40	0.267381	7500	-38.363443	-2443.443811
41	0.256195	7500	-37.400747	-2480.844558
42	0.245294	7500	-36.447656	-2517.292214
43	0.234677	7500	-35.534554	-2552.826767
44	0.224340	7500	-34.569698	-2587.396465
45	0.214281	7500	-33.641758	-2621.038223
46	0.204498	7500	-32.721115	-2653.759338
47	0.194988	7500	-31.808981	-2685.568319
48	0.185749	7500	-30.906894	-2716.475214
49	0.176777	7500	-30.012859	-2746.488072
50	0.168070	7500	-29.130117	-2775.618189
51	0.159626	7500	-28.411768	-2804.029958
52	0.151441	7500	-27.388783	-2831.418741
53	0.143514	7500	-26.592993	-2858.011734
54	0.135841	7500	-25.728631	-2883.740365
55	0.128420	7500	-24.896202	-2908.636567
56	0.121247	7500	-24.047051	-2932.683618
57	0.114320	7500	-23.296406	-2955.980024
58	0.107637	7500	-22.467058	-2978.447082
59	0.101193	7500	-21.654293	-3000.101376
60	0.094986	7500	-20.951813	-3021.053189
61	0.089014	7500	-20.162653	-3041.215842
62	0.083273	7500	-19.502381	-3060.718223
63	0.077760	7500	-18.658433	-3079.376656
64	0.072472	7500	-18.012499	-3097.389155
65	0.067406	7500	-17.302063	-3114.691218
66	0.062558	7500	-16.590189	-3131.281407
67	0.057926	7500	-15.855558	-3147.136965
68	0.053506	7500	-15.154865	-3162.291830
69	0.049295	7500	-14.463722	-3176.755553
70	0.045289	7500	-13.752150	-3190.507703
71	0.041485	7500	-13.072649	-3203.580352
72	0.037880	7500	-12.386249	-3215.966601
73	0.034469	7500	-11.732237	-3227.698838
74	0.031250	7500	-11.086737	-3238.785575
75	0.028218	7500	-10.443024	-3249.228599
76	0.025370	7500	-9.814531	-3259.043130
77	0.022702	7500	-9.202993	-3268.246123
78	0.020209	7500	-8.606116	-3276.852238
79	0.017889	7500	-8.015550	-3284.867789
80	0.015736	7500	-7.442976	-3292.310765
81	0.013746	7500	-6.889239	-3299.200004
82	0.011916	7500	-6.349108	-3305.549112
83	0.010240	7500	-5.821709	-3311.370821
84	0.008714	7500	-5.313342	-3316.684163
85	0.007334	7500	-4.822275	-3321.506439
86	0.006093	7500	-4.347783	-3325.854222
87	0.004988	7500	-3.890106	-3329.744328
88	0.004013	7500	-3.459527	-3333.203855
89	0.003162	7500	-3.052508	-3336.256363
90	0.002430	7500	-2.665726	-3338.922089
91	0.001810	7500	-2.305834	-3341.227924
92	0.001296	7500	-2.012232	-3343.240155
93	0.000882	7500	-1.781223	-3345.021378
94	0.000559	7500	-1.521056	-3346.542435
95	0.000320	7500	-1.246323	-3347.788758
96	0.000156	7500	-0.943992	-3348.732750
97	0.000057	7500	-0.599493	-3349.332243
98	0.000010	7500	-0.292273	-3349.624516
99	0.000000	7500	-0.061228	-3349.685744
Log marginal likelihood:	-3349.685744
0	0.975187	7500	-82.215029	-82.215029
1	0.950747	7500	-80.973090	-163.188118
2	0.926679	7500	-79.753688	-242.941807
3	0.902980	7500	-78.511671	-321.453478
4	0.879648	7500	-77.307923	-398.761401
5	0.856682	7500	-76.105254	-474.866655
6	0.834079	7500	-74.904666	-549.771321
7	0.811838	7500	-73.692325	-623.463646
8	0.789957	7500	-72.504042	-695.967688
9	0.768433	7500	-71.327721	-767.295408
10	0.747266	7500	-70.142661	-837.438069
11	0.726452	7500	-68.975884	-906.413953
12	0.705989	7500	-67.808499	-974.222452
13	0.685877	7500	-66.647259	-1040.869712
14	0.666112	7500	-65.506239	-1106.375950
15	0.646693	7500	-64.361825	-1170.737775
16	0.627618	7500	-63.218483	-1233.956258
17	0.608884	7500	-62.089220	-1296.045478
18	0.590490	7500	-60.968527	-1357.014006
19	0.572433	7500	-59.850011	-1416.864017
20	0.554712	7500	-58.739569	-1475.603586
21	0.537324	7500	-57.637646	-1533.241232
22	0.520268	7500	-56.534878	-1589.776110
23	0.503540	7500	-55.444162	-1645.220272
24	0.487139	7500	-54.365862	-1699.586134
25	0.471063	7500	-53.288552	-1752.874686
26	0.455310	7500	-52.222172	-1805.096858
27	0.439877	7500	-51.159888	-1856.256746
28	0.424762	7500	-50.109571	-1906.366317
29	0.409963	7500	-49.059943	-1955.426259
30	0.395478	7500	-48.020472	-2003.446731
31	0.381305	7500	-46.991869	-2050.438600
32	0.367440	7500	-45.966933	-2096.405533
33	0.353883	7500	-44.951550	-2141.357083
34	0.340630	7500	-43.943529	-2185.300612
35	0.327680	7500	-42.943105	-2228.243717
36	0.315030	7500	-41.947171	-2270.190888
37	0.302677	7500	-40.966451	-2311.157339
38	0.290619	7500	-39.984443	-2351.141781
39	0.278855	7500	-39.018961	-2390.160742
40	0.267381	7500	-38.053961	-2428.214704
41	0.256195	7500	-37.097250	-2465.311954
42	0.245294	7500	-36.155062	-2501.467016
43	0.234677	7500	-35.219714	-2536.686730
44	0.224340	7500	-34.285541	-2570.972271
45	0.214281	7500	-33.373782	-2604.346053
46	0.204498	7500	-32.455548	-2636.801601
47	0.194988	7500	-31.553029	-2668.354630
48	0.185749	7500	-30.659219	-2699.013849
49	0.176777	7500	-29.775505	-2728.789354
50	0.168070	7500	-28.892912	-2757.682266
51	0.159626	7500	-28.025738	-2785.708005
52	0.151441	7500	-27.168379	-2812.876384
53	0.143514	7500	-26.316750	-2839.193133
54	0.135841	7500	-25.477085	-2864.670218
55	0.128420	7500	-24.641797	-2889.312015
56	0.121247	7500	-23.823650	-2913.135665
57	0.114320	7500	-23.050272	-2936.185937
58	0.107637	7500	-22.201894	-2958.387832
59	0.101193	7500	-21.405487	-2979.793319
60	0.094986	7500	-20.622439	-3000.415758
61	0.089014	7500	-19.962705	-3020.378463
62	0.083273	7500	-19.155731	-3039.534194
63	0.077760	7500	-18.384087	-3057.918282
64	0.072472	7500	-17.705181	-3075.623462
65	0.067406	7500	-16.947780	-3092.571242
66	0.062558	7500	-16.365117	-3108.936359
67	0.057926	7500	-15.733013	-3124.669372
68	0.053506	7500	-14.921315	-3139.590687
69	0.049295	7500	-14.297654	-3153.888341
70	0.045289	7500	-13.618331	-3167.506672
71	0.041485	7500	-13.039081	-3180.545753
72	0.037880	7500	-12.387023	-3192.932776
73	0.034469	7500	-11.735618	-3204.668393
74	0.031250	7500	-11.095747	-3215.764140
75	0.028218	7500	-10.460238	-3226.224378
76	0.025370	7500	-9.830404	-3236.054782
77	0.022702	7500	-9.226520	-3245.281302
78	0.020209	7500	-8.624834	-3253.906136
79	0.017889	7500	-8.037990	-3261.944125
80	0.015736	7500	-7.462717	-3269.406842
81	0.013746	7500	-6.904912	-3276.311755
82	0.011916	7500	-6.362221	-3282.673976
83	0.010240	7500	-5.836452	-3288.510428
84	0.008714	7500	-5.323923	-3293.834350
85	0.007334	7500	-4.836026	-3298.670376
86	0.006093	7500	-4.354486	-3303.024862
87	0.004988	7500	-3.903202	-3306.928064
88	0.004013	7500	-3.473129	-3310.401193
89	0.003162	7500	-3.051445	-3313.452638
90	0.002430	7500	-2.675029	-3316.127667
91	0.001810	7500	-2.307877	-3318.435544
92	0.001296	7500	-2.017620	-3320.453164
93	0.000882	7500	-1.761958	-3322.215122
94	0.000559	7500	-1.519218	-3323.734340
95	0.000320	7500	-1.269119	-3325.003459
96	0.000156	7500	-0.936280	-3325.939738
97	0.000057	7500	-0.601129	-3326.540868
98	0.000010	7500	-0.283368	-3326.824236
99	0.000000	7500	-0.063077	-3326.887313
Log marginal likelihood:	-3326.887313
0	0.975187	7500	-84.302456	-84.302456
1	0.950747	7500	-83.035764	-167.338219
2	0.926679	7500	-81.788024	-249.126243
3	0.902980	7500	-80.525789	-329.652032
4	0.879648	7500	-79.278690	-408.930722
5	0.856682	7500	-78.037358	-486.968080
6	0.834079	7500	-76.820966	-563.789046
7	0.811838	7500	-75.588056	-639.377102
8	0.789957	7500	-74.394867	-713.771969
9	0.768433	7500	-73.196343	-786.968312
10	0.747266	7500	-71.987628	-858.955939
11	0.726452	7500	-70.856196	-929.812135
12	0.705989	7500	-69.615839	-999.427974
13	0.685877	7500	-68.393988	-1067.821962
14	0.666112	7500	-67.408050	-1135.230013
15	0.646693	7500	-66.151900	-1201.381913
16	0.627618	7500	-64.989008	-1266.370921
17	0.608884	7500	-63.824014	-1330.194934
18	0.590490	7500	-62.788736	-1392.983671
19	0.572433	7500	-61.661667	-1454.645338
20	0.554712	7500	-60.525823	-1515.171162
21	0.537324	7500	-59.393883	-1574.565045
22	0.520268	7500	-58.250426	-1632.815470
23	0.503540	7500	-57.119457	-1689.934927
24	0.487139	7500	-56.013430	-1745.948357
25	0.471063	7500	-54.945189	-1800.893546
26	0.455310	7500	-53.930678	-1854.824223
27	0.439877	7500	-52.773131	-1907.597355
28	0.424762	7500	-51.721943	-1959.319298
29	0.409963	7500	-50.585154	-2009.904452
30	0.395478	7500	-49.563632	-2059.468084
31	0.381305	7500	-48.494513	-2107.962597
32	0.367440	7500	-47.469603	-2155.432201
33	0.353883	7500	-46.433742	-2201.865943
34	0.340630	7500	-45.358552	-2247.224496
35	0.327680	7500	-44.364744	-2291.589239
36	0.315030	7500	-43.327756	-2334.916995
37	0.302677	7500	-42.319392	-2377.236387
38	0.290619	7500	-41.297056	-2418.533443
39	0.278855	7500	-40.302986	-2458.836429
40	0.267381	7500	-39.309530	-2498.145959
41	0.256195	7500	-38.327720	-2536.473679
42	0.245294	7500	-37.352547	-2573.826226
43	0.234677	7500	-36.387986	-2610.214213
44	0.224340	7500	-35.423436	-2645.637649
45	0.214281	7500	-34.473939	-2680.111588
46	0.204498	7500	-33.530295	-2713.641883
47	0.194988	7500	-32.597178	-2746.239061
48	0.185749	7500	-31.689512	-2777.928573
49	0.176777	7500	-30.757281	-2808.685853
50	0.168070	7500	-29.851903	-2838.537756
51	0.159626	7500	-28.954269	-2867.492025
52	0.151441	7500	-28.065154	-2895.557179
53	0.143514	7500	-27.191498	-2922.748677
54	0.135841	7500	-26.383422	-2949.132099
55	0.128420	7500	-25.491355	-2974.623453
56	0.121247	7500	-24.609425	-2999.232879
57	0.114320	7500	-23.782517	-3023.015395
58	0.107637	7500	-22.939554	-3045.954949
59	0.101193	7500	-22.159849	-3068.114798
60	0.094986	7500	-21.449659	-3089.564457
61	0.089014	7500	-20.628621	-3110.193078
62	0.083273	7500	-19.860243	-3130.053321
63	0.077760	7500	-19.048448	-3149.101770
64	0.072472	7500	-18.355504	-3167.457274
65	0.067406	7500	-17.699976	-3185.157250
66	0.062558	7500	-16.924113	-3202.081363
67	0.057926	7500	-16.273106	-3218.354469
68	0.053506	7500	-15.510871	-3233.865340
69	0.049295	7500	-14.844195	-3248.709535
70	0.045289	7500	-14.117459	-3262.826994
71	0.041485	7500	-13.401515	-3276.228509
72	0.037880	7500	-12.738792	-3288.967302
73	0.034469	7500	-12.049115	-3301.016417
74	0.031250	7500	-11.387928	-3312.404345
75	0.028218	7500	-10.734522	-3323.138867
76	0.025370	7500	-10.093433	-3333.232300
77	0.022702	7500	-9.455085	-3342.687385
78	0.020209	7500	-8.841643	-3351.529028
79	0.017889	7500	-8.240579	-3359.769607
80	0.015736	7500	-7.649679	-3367.419286
81	0.013746	7500	-7.088262	-3374.507548
82	0.011916	7500	-6.520759	-3381.028308
83	0.010240	7500	-5.981705	-3387.010013
84	0.008714	7500	-5.461369	-3392.471382
85	0.007334	7500	-4.950020	-3397.421402
86	0.006093	7500	-4.469295	-3401.890697
87	0.004988	7500	-3.998827	-3405.889524
88	0.004013	7500	-3.559269	-3409.448793
89	0.003162	7500	-3.137661	-3412.586454
90	0.002430	7500	-2.730236	-3415.316689
91	0.001810	7500	-2.359369	-3417.676059
92	0.001296	7500	-2.059447	-3419.735505
93	0.000882	7500	-1.779785	-3421.515291
94	0.000559	7500	-1.611463	-3423.126754
95	0.000320	7500	-1.338260	-3424.465014
96	0.000156	7500	-0.941707	-3425.406721
97	0.000057	7500	-0.607300	-3426.014021
98	0.000010	7500	-0.296649	-3426.310670
99	0.000000	7500	-0.063370	-3426.374040
Log marginal likelihood:	-3426.374040
0	0.975187	7500	-83.745057	-83.745057
1	0.950747	7500	-82.484790	-166.229847
2	0.926679	7500	-81.276650	-247.506497
3	0.902980	7500	-80.049574	-327.556071
4	0.879648	7500	-78.801874	-406.357945
5	0.856682	7500	-77.607836	-483.965782
6	0.834079	7500	-76.432725	-560.398506
7	0.811838	7500	-75.120758	-635.519264
8	0.789957	7500	-74.097438	-709.616702
9	0.768433	7500	-72.783524	-782.400226
10	0.747266	7500	-71.650432	-854.050657
11	0.726452	7500	-70.456285	-924.506942
12	0.705989	7500	-69.243668	-993.750610
13	0.685877	7500	-68.219912	-1061.970522
14	0.666112	7500	-67.004251	-1128.974773
15	0.646693	7500	-65.831522	-1194.806295
16	0.627618	7500	-64.703288	-1259.509583
17	0.608884	7500	-63.552859	-1323.062442
18	0.590490	7500	-62.401347	-1385.463789
19	0.572433	7500	-61.261460	-1446.725249
20	0.554712	7500	-60.154663	-1506.879911
21	0.537324	7500	-59.025164	-1565.905075
22	0.520268	7500	-57.873298	-1623.778374
23	0.503540	7500	-56.780398	-1680.558772
24	0.487139	7500	-55.664722	-1736.223495
25	0.471063	7500	-54.575160	-1790.798655
26	0.455310	7500	-53.501904	-1844.300559
27	0.439877	7500	-52.403632	-1896.704191
28	0.424762	7500	-51.324309	-1948.028500
29	0.409963	7500	-50.260566	-1998.289066
30	0.395478	7500	-49.181647	-2047.470713
31	0.381305	7500	-48.135518	-2095.606231
32	0.367440	7500	-47.084006	-2142.690237
33	0.353883	7500	-46.046636	-2188.736873
34	0.340630	7500	-45.006328	-2233.743201
35	0.327680	7500	-43.988885	-2277.732086
36	0.315030	7500	-42.977252	-2320.709338
37	0.302677	7500	-41.967232	-2362.676570
38	0.290619	7500	-40.987900	-2403.664469
39	0.278855	7500	-39.974267	-2443.638736
40	0.267381	7500	-38.988073	-2482.626809
41	0.256195	7500	-38.007732	-2520.634541
42	0.245294	7500	-37.038338	-2557.672879
43	0.234677	7500	-36.078997	-2593.751876
44	0.224340	7500	-35.131666	-2628.883542
45	0.214281	7500	-34.188329	-2663.071871
46	0.204498	7500	-33.250607	-2696.322478
47	0.194988	7500	-32.323919	-2728.646397
48	0.185749	7500	-31.408464	-2760.054861
49	0.176777	7500	-30.501519	-2790.556379
50	0.168070	7500	-29.632312	-2820.188692
51	0.159626	7500	-28.709760	-2848.898451
52	0.151441	7500	-27.829668	-2876.728119
53	0.143514	7500	-26.975842	-2903.703962
54	0.135841	7500	-26.096068	-2929.800029
55	0.128420	7500	-25.240980	-2955.041010
56	0.121247	7500	-24.406092	-2979.447102
57	0.114320	7500	-23.668418	-3003.115520
58	0.107637	7500	-22.751776	-3025.867296
59	0.101193	7500	-21.968148	-3047.835444
60	0.094986	7500	-21.225744	-3069.061189
61	0.089014	7500	-20.432233	-3089.493422
62	0.083273	7500	-19.845364	-3109.338786
63	0.077760	7500	-18.923920	-3128.262706
64	0.072472	7500	-18.275715	-3146.538421
65	0.067406	7500	-17.470592	-3164.009014
66	0.062558	7500	-16.895930	-3180.904943
67	0.057926	7500	-16.088809	-3196.993752
68	0.053506	7500	-15.412678	-3212.406431
69	0.049295	7500	-14.714846	-3227.121277
70	0.045289	7500	-13.973825	-3241.095101
71	0.041485	7500	-13.296639	-3254.391741
72	0.037880	7500	-12.609586	-3267.001327
73	0.034469	7500	-11.933724	-3278.935051
74	0.031250	7500	-11.278147	-3290.213198
75	0.028218	7500	-10.624664	-3300.837861
76	0.025370	7500	-9.979375	-3310.817236
77	0.022702	7500	-9.364965	-3320.182201
78	0.020209	7500	-8.750084	-3328.932286
79	0.017889	7500	-8.157907	-3337.090192
80	0.015736	7500	-7.573106	-3344.663298
81	0.013746	7500	-7.011675	-3351.674973
82	0.011916	7500	-6.463587	-3358.138560
83	0.010240	7500	-5.919701	-3364.058261
84	0.008714	7500	-5.404490	-3369.462751
85	0.007334	7500	-4.901316	-3374.364067
86	0.006093	7500	-4.420086	-3378.784153
87	0.004988	7500	-3.961032	-3382.745185
88	0.004013	7500	-3.524292	-3386.269477
89	0.003162	7500	-3.101289	-3389.370766
90	0.002430	7500	-2.710264	-3392.081030
91	0.001810	7500	-2.349920	-3394.430949
92	0.001296	7500	-2.047299	-3396.478248
93	0.000882	7500	-1.773055	-3398.251303
94	0.000559	7500	-1.548973	-3399.800277
95	0.000320	7500	-1.300651	-3401.100928
96	0.000156	7500	-0.991349	-3402.092276
97	0.000057	7500	-0.615810	-3402.708086
98	0.000010	7500	-0.294315	-3403.002401
99	0.000000	7500	-0.063619	-3403.066020
Log marginal likelihood:	-3403.066020
0	0.975187	7500	-84.626831	-84.626831
1	0.950747	7500	-83.339119	-167.965949
2	0.926679	7500	-82.110245	-250.076194
3	0.902980	7500	-80.838886	-330.915080
4	0.879648	7500	-79.632716	-410.547796
5	0.856682	7500	-78.474225	-489.022021
6	0.834079	7500	-77.182705	-566.204726
7	0.811838	7500	-75.984812	-642.189538
8	0.789957	7500	-74.698622	-716.888160
9	0.768433	7500	-73.481612	-790.369772
10	0.747266	7500	-72.390045	-862.759817
11	0.726452	7500	-71.204754	-933.964570
12	0.705989	7500	-69.914200	-1003.878770
13	0.685877	7500	-68.754219	-1072.632990
14	0.666112	7500	-67.611855	-1140.244845
15	0.646693	7500	-66.409526	-1206.654371
16	0.627618	7500	-65.259842	-1271.914214
17	0.608884	7500	-64.102544	-1336.016757
18	0.590490	7500	-62.929014	-1398.945771
19	0.572433	7500	-61.835302	-1460.781073
20	0.554712	7500	-60.674352	-1521.455425
